trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral
-179.69,62.79,0,0,0,0,0.20,26.49,926,182,4.34,6.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-179.31,62.71,0,0,0,0,0.20,26.82,926,182,4.54,6.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-178.93,62.62,0,0,0,0,0.20,27.16,926,182,4.73,6.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-178.56,62.53,0,0,0,0,0.20,27.49,926,182,4.93,5.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-178.18,62.44,0,0,0,0,0.20,26.18,926,182,5.12,5.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-177.80,62.35,0,0,0,0,0.20,26.51,926,182,5.32,5.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-177.42,62.27,0,0,0,0,0.20,26.85,926,182,5.38,5.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-177.05,62.18,0,0,0,0,0.20,27.18,926,182,5.19,5.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-176.68,62.09,0,0,0,0,0.20,27.51,926,182,4.99,4.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-176.31,62.00,0,0,0,0,0.20,27.83,926,182,4.80,4.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-175.94,61.90,0,0,0,0,0.20,28.16,926,182,4.60,4.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-175.57,61.81,0,0,0,0,0.20,28.48,926,182,4.40,4.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-175.21,61.72,0,0,0,0,0.20,28.80,926,182,4.21,4.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-174.85,61.62,0,0,0,0,0.20,29.12,926,182,4.01,4.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-174.49,61.53,0,0,0,0,0.20,29.44,926,182,3.82,3.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-174.39,-75.19,0,0,0,0,0.19,287.30,919,802,15.88,15.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-174.17,-75.01,0,0,0,0,0.19,287.09,919,802,15.69,15.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-174.14,-75.30,0,0,0,0,0.18,192.00,919,802,16.06,16.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-174.13,61.43,0,0,0,0,0.20,29.75,926,182,3.62,3.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-173.96,-74.83,0,0,0,0,0.19,286.89,919,802,15.51,15.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-173.78,61.33,0,0,0,0,0.20,30.06,926,182,3.42,3.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-173.76,-74.66,0,0,0,0,0.19,286.69,919,802,15.32,15.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-173.56,-74.48,0,0,0,0,0.19,286.50,919,802,15.13,15.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-173.43,-75.33,0,0,0,0,0.18,191.31,919,802,16.25,16.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-173.42,61.23,0,0,0,0,0.20,30.37,926,182,3.23,3.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-173.36,-74.30,0,0,0,0,0.19,286.31,919,802,14.95,14.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-173.17,-74.12,0,0,0,0,0.19,286.13,919,802,14.76,14.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-173.05,61.17,0,0,0,0,0.20,10.62,926,182,3.03,3.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-172.99,-73.94,0,0,0,0,0.19,285.95,919,802,14.57,14.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-172.72,-75.37,0,0,0,0,0.18,190.62,919,802,16.43,16.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-172.72,-73.76,0,0,0,0,0.20,298.81,919,802,14.38,14.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-172.65,61.13,0,0,0,0,0.20,10.97,926,182,2.84,2.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-172.38,-73.59,0,0,0,0,0.20,298.49,919,802,14.18,14.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-172.25,61.09,0,0,0,0,0.20,11.32,926,182,2.64,2.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-172.05,-73.42,0,0,0,0,0.20,298.17,919,802,13.99,13.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-172.01,-75.40,0,0,0,0,0.18,189.93,919,802,16.61,16.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-171.86,61.05,0,0,0,0,0.20,11.66,926,182,2.45,2.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-171.73,-73.24,0,0,0,0,0.20,297.86,919,802,13.79,13.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-171.46,61.01,0,0,0,0,0.20,12.01,926,182,2.25,2.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-171.41,-73.06,0,0,0,0,0.20,297.55,919,802,13.59,13.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-171.29,-75.43,0,0,0,0,0.18,189.24,919,802,16.80,16.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-171.10,-72.89,0,0,0,0,0.20,297.26,919,802,13.39,13.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-171.07,60.97,0,0,0,0,0.20,12.36,926,182,2.05,2.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-170.79,-72.71,0,0,0,0,0.20,296.96,919,802,13.19,13.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-170.67,60.93,0,0,0,0,0.20,12.70,926,182,1.86,1.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
